facility_id,FRS ID,fac_name,st_address,city,county,state,zipcode,lat,long,datum,industry,total_release
08016FRNKLBEVER,1.10E+11,RIMTEC  MANUFACTURING CORP,1702 BEVERLY RD,BURLINGTON,BURLINGTON,NJ,8016,40.068513,-74.883871,NAD83,Chemicals,0.4
08016FRNKLBEVER,1.10E+11,RIMTEC  MANUFACTURING CORP,1702 BEVERLY RD,BURLINGTON,BURLINGTON,NJ,8016,40.068513,-74.883871,NAD83,Chemicals,0
08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,39.79158,-75.40751,NAD83,Electric Utilities,1023.2
08648MTLLT6LITH,1.10E+11,B-WAY PACKAGING INC,6 LITHO RD,TRENTON,MERCER,NJ,8648,40.271645,-74.707656,NAD83,Fabricated Metals,743
08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,39.79158,-75.40751,NAD83,Electric Utilities,2423
08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,39.79158,-75.40751,NAD83,Electric Utilities,952.14
08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,39.79158,-75.40751,NAD83,Electric Utilities,51.2702
08648MTLLT6LITH,1.10E+11,B-WAY PACKAGING INC,6 LITHO RD,TRENTON,MERCER,NJ,8648,40.271645,-74.707656,NAD83,Fabricated Metals,308
08648MTLLT6LITH,1.10E+11,B-WAY PACKAGING INC,6 LITHO RD,TRENTON,MERCER,NJ,8648,40.271645,-74.707656,NAD83,Fabricated Metals,243
08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,39.79158,-75.40751,NAD83,Electric Utilities,1510.5
08648MTLLT6LITH,1.10E+11,B-WAY PACKAGING INC,6 LITHO RD,TRENTON,MERCER,NJ,8648,40.271645,-74.707656,NAD83,Fabricated Metals,222
08648MTLLT6LITH,1.10E+11,B-WAY PACKAGING INC,6 LITHO RD,TRENTON,MERCER,NJ,8648,40.271645,-74.707656,NAD83,Fabricated Metals,1052
08648MTLLT6LITH,1.10E+11,B-WAY PACKAGING INC,6 LITHO RD,TRENTON,MERCER,NJ,8648,40.271645,-74.707656,NAD83,Fabricated Metals,123
08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,39.79158,-75.40751,NAD83,Electric Utilities,0.01857
07932PRCSN306CO,1.10E+11,VDM METALS USA LLC,306 COLUMBIA TURNPIKE,FLORHAM PARK,MORRIS,NJ,7932,40.79723,-74.401898,NAD83,Primary Metals,29
07513KNTCX959MA,1.10E+11,OKONITE CO INC,959 MARKET ST,PATERSON,PASSAIC,NJ,7513,40.902606,-74.142064,NAD83,Electrical Equipment,80
07932PRCSN306CO,1.10E+11,VDM METALS USA LLC,306 COLUMBIA TURNPIKE,FLORHAM PARK,MORRIS,NJ,7932,40.79723,-74.401898,NAD83,Primary Metals,55
07513KNTCX959MA,1.10E+11,OKONITE CO INC,959 MARKET ST,PATERSON,PASSAIC,NJ,7513,40.902606,-74.142064,NAD83,Electrical Equipment,19.02
07932PRCSN306CO,1.10E+11,VDM METALS USA LLC,306 COLUMBIA TURNPIKE,FLORHAM PARK,MORRIS,NJ,7932,40.79723,-74.401898,NAD83,Primary Metals,132
08648MTLLT6LITH,1.10E+11,B-WAY PACKAGING INC,6 LITHO RD,TRENTON,MERCER,NJ,8648,40.271645,-74.707656,NAD83,Fabricated Metals,1129
08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,39.79158,-75.40751,NAD83,Electric Utilities,11235.2
08648MTLLT6LITH,1.10E+11,B-WAY PACKAGING INC,6 LITHO RD,TRENTON,MERCER,NJ,8648,40.271645,-74.707656,NAD83,Fabricated Metals,1069
08067XYVNYRTE13,1.10E+11,OXY VINYLS LP,RT 130 & PORCUPINE RD,PEDRICKTOWN,SALEM,NJ,8067,39.763611,-75.423611,NAD83,Chemicals,3864
07083LCNPW901LE,1.10E+11,ACUPOWDER INTERNATIONAL LLC,901 LEHIGH AVE,UNION,UNION,NJ,7083,40.682472,-74.242325,NAD83,Primary Metals,524.25
07083LCNPW901LE,1.10E+11,ACUPOWDER INTERNATIONAL LLC,901 LEHIGH AVE,UNION,UNION,NJ,7083,40.682472,-74.242325,NAD83,Primary Metals,1.12
07083LCNPW901LE,1.10E+11,ACUPOWDER INTERNATIONAL LLC,901 LEHIGH AVE,UNION,UNION,NJ,7083,40.682472,-74.242325,NAD83,Primary Metals,1.14
07083LCNPW901LE,1.10E+11,ACUPOWDER INTERNATIONAL LLC,901 LEHIGH AVE,UNION,UNION,NJ,7083,40.682472,-74.242325,NAD83,Primary Metals,106
07083LCNPW901LE,1.10E+11,ACUPOWDER INTERNATIONAL LLC,901 LEHIGH AVE,UNION,UNION,NJ,7083,40.682472,-74.242325,NAD83,Primary Metals,0
0701WSCNTF5TRAS,1.10E+11,SCIENTIFIC ALLOYS CORP,5 TROAST CT,CLIFTON,PASSAIC,NJ,7011,40.882617,-74.145469,NAD83,Fabricated Metals,0
07083LCNPW901LE,1.10E+11,ACUPOWDER INTERNATIONAL LLC,901 LEHIGH AVE,UNION,UNION,NJ,7083,40.682472,-74.242325,NAD83,Primary Metals,0
07095RSSLL14CON,1.10E+11,MAUSER USA LLC - WOODBRIDGE (NJ),14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,40.54085,-74.27733,NAD83,Fabricated Metals,25344.8977
07095RSSLL14CON,1.10E+11,MAUSER USA LLC - WOODBRIDGE (NJ),14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,40.54085,-74.27733,NAD83,Fabricated Metals,1580.8697
07544KRKRC1EAST,1.10E+11,KIRKER ENTERPRISES INC,1 E 11TH ST,PATERSON,PASSAIC,NJ,7524,40.936287,-74.156929,NAD83,Chemicals,1
07095RSSLL14CON,1.10E+11,MAUSER USA LLC - WOODBRIDGE (NJ),14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,40.54085,-74.27733,NAD83,Fabricated Metals,5938.4635
08030NDCNCNRAIL,1.10E+11,INDCO INC,511 ESSEX STREET,GLOUCESTER CITY,CAMDEN,NJ,8030,39.90092,-75.1186,NAD83,Chemicals,58
0708WBNKRS164NE,1.10E+11,BANKER STEEL NEW JERSEY,1640 NEW MARKET AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,40.57972,-74.43682,NAD83,Fabricated Metals,0
0708WBNKRS164NE,1.10E+11,BANKER STEEL NEW JERSEY,1640 NEW MARKET AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,40.57972,-74.43682,NAD83,Fabricated Metals,10
0708WBNKRS164NE,1.10E+11,BANKER STEEL NEW JERSEY,1640 NEW MARKET AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,40.57972,-74.43682,NAD83,Fabricated Metals,0
0708WBNKRS164NE,1.10E+11,BANKER STEEL NEW JERSEY,1640 NEW MARKET AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,40.57972,-74.43682,NAD83,Fabricated Metals,2
08876RMTCT197ME,1.10E+11,AIR LIQUIDE ADVANCED MATERIALS INC,197 MEISTER AVE,BRANCHBURG,SOMERSET,NJ,8876,40.605745,-74.715119,NAD83,Chemicals,3.23
07095RSSLL14CON,1.10E+11,MAUSER USA LLC - WOODBRIDGE (NJ),14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,40.54085,-74.27733,NAD83,Fabricated Metals,6449.1829
07095RSSLL14CON,1.10E+11,MAUSER USA LLC - WOODBRIDGE (NJ),14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,40.54085,-74.27733,NAD83,Fabricated Metals,8194.3474
08051HNGSTOGDEN,1.10E+11,HANGSTERFER&apos;S LABORATORIES INC,175 OGDEN RD,MANTUA,GLOUCESTER,NJ,8051,39.802387,-75.184909,NAD83,Petroleum,0
07105CWCND185FO,1.10E+11,CWC INDUSTRIES INC,185 FOUNDRY ST,NEWARK,ESSEX,NJ,7105,40.72716,-74.13197,NAD83,Plastics and Rubber,789
07205HHSWS1478C,1.10E+11,H&H SWISS SCREW MACHINE PRODUCTS CO,1478 CHESTNUT AVE,HILLSIDE,UNION,NJ,7205,40.708667,-74.233079,NAD83,Fabricated Metals,0
08829CSTML3WASH,1.10E+11,CUSTOM ALLOY CORP,3 WASHINGTON AVE,HIGH BRIDGE,HUNTERDON,NJ,8829,40.667022,-74.887635,NAD83,Fabricated Metals,391.96798
0700WGSFLP19IND,1.10E+11,GASFLO PRODUCTS,19 INDUSTRIAL RD,FAIRFIELD,ESSEX,NJ,7004,40.86324,-74.30971,NAD83,Fabricated Metals,0
08829CSTML3WASH,1.10E+11,CUSTOM ALLOY CORP,3 WASHINGTON AVE,HIGH BRIDGE,HUNTERDON,NJ,8829,40.667022,-74.887635,NAD83,Fabricated Metals,226478.67
08829CSTML3WASH,1.10E+11,CUSTOM ALLOY CORP,3 WASHINGTON AVE,HIGH BRIDGE,HUNTERDON,NJ,8829,40.667022,-74.887635,NAD83,Fabricated Metals,12584.85
08829CSTML3WASH,1.10E+11,CUSTOM ALLOY CORP,3 WASHINGTON AVE,HIGH BRIDGE,HUNTERDON,NJ,8829,40.667022,-74.887635,NAD83,Fabricated Metals,54261.45
08829CSTML3WASH,1.10E+11,CUSTOM ALLOY CORP,3 WASHINGTON AVE,HIGH BRIDGE,HUNTERDON,NJ,8829,40.667022,-74.887635,NAD83,Fabricated Metals,90912.47
0700WGSFLP19IND,1.10E+11,GASFLO PRODUCTS,19 INDUSTRIAL RD,FAIRFIELD,ESSEX,NJ,7004,40.86324,-74.30971,NAD83,Fabricated Metals,0
0700WGSFLP19IND,1.10E+11,GASFLO PRODUCTS,19 INDUSTRIAL RD,FAIRFIELD,ESSEX,NJ,7004,40.86324,-74.30971,NAD83,Fabricated Metals,0
08876GBSNT100AS,1.10E+11,RATHGIBSON NORTH BRANCH,100 ASPEN HILL RD,NORTH BRANCH,SOMERSET,NJ,8876,40.5957,-74.68377,NAD83,Primary Metals,2.3
08876GBSNT100AS,1.10E+11,RATHGIBSON NORTH BRANCH,100 ASPEN HILL RD,NORTH BRANCH,SOMERSET,NJ,8876,40.5957,-74.68377,NAD83,Primary Metals,1
08876GBSNT100AS,1.10E+11,RATHGIBSON NORTH BRANCH,100 ASPEN HILL RD,NORTH BRANCH,SOMERSET,NJ,8876,40.5957,-74.68377,NAD83,Primary Metals,12
08079MNNNGMANNI,1.10E+11,MANNINGTON MILLS INC,75 MANNINGTON MILLS RD,SALEM,SALEM,NJ,8079,39.58102,-75.453965,NAD83,Plastics and Rubber,2041.31
08876GBSNT100AS,1.10E+11,RATHGIBSON NORTH BRANCH,100 ASPEN HILL RD,NORTH BRANCH,SOMERSET,NJ,8876,40.5957,-74.68377,NAD83,Primary Metals,6
07036PRMNT1515W,1.10E+11,PARAMOUNT METAL FINISHING,1515 W ELIZABETH AVE,LINDEN,UNION,NJ,7036,40.619973,-74.263704,NAD83,Fabricated Metals,5
07036PRMNT1515W,1.10E+11,PARAMOUNT METAL FINISHING,1515 W ELIZABETH AVE,LINDEN,UNION,NJ,7036,40.619973,-74.263704,NAD83,Fabricated Metals,4955.8
07606MDSBT375HU,1.10E+11,NATUREX INC.,375 HUYLER ST,SOUTH HACKENSACK,BERGEN,NJ,7606,40.86678,-74.04698,NAD83,Food,43632.68
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,741
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,1855
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,201
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,49
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,131
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,868
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,640
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,0
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,2201
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,1.5
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,64.5
07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,40.600922,-74.209522,NAD83,Petroleum Bulk Terminals,0
08066BMPRS167IM,1.10E+11,BUMPER SPECIALTIES INC,1607 IMPERIAL WAY,WEST DEPTFORD,GLOUCESTER,NJ,8066,39.83002,-75.20355,NAD83,Plastics and Rubber,0
07036LNDNGWOODA,1.10E+11,LINDEN GENERATING STATION,4001 S WOOD AVE,LINDEN,UNION,NJ,7036,40.6225,-74.2097,NAD83,Electric Utilities,27207.2
07657BRGNGVICTO,1.10E+11,BERGEN GENERATING STATION,VICTORIA TERRACE,RIDGEFIELD,BERGEN,NJ,7657,40.83679,-74.01697,NAD83,Electric Utilities,9497.2
07501LTTLF189CA,1.10E+11,LITTLE FALLS ALLOYS,171-191 CALDWELL AVE,PATERSON,PASSAIC,NJ,7501,40.908937,-74.186924,NAD83,Primary Metals,255
07657BRGNGVICTO,1.10E+11,BERGEN GENERATING STATION,VICTORIA TERRACE,RIDGEFIELD,BERGEN,NJ,7657,40.83679,-74.01697,NAD83,Electric Utilities,647.4
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,1010
07310STRNC265CB,1.10E+11,BROADWAY,265 BROADWAY,JERSEY CITY,HUDSON,NJ,7310,40.73843,-74.07994,NAD83,Nonmetallic Mineral Product,2.1807
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,4012
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,1593
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,1521
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,12
07310STRNC265CB,1.10E+11,BROADWAY,265 BROADWAY,JERSEY CITY,HUDSON,NJ,7310,40.73843,-74.07994,NAD83,Nonmetallic Mineral Product,0
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,1169
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,79042
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,41
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,516
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,10907
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,1937
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,5000
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,2
08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,NAD83,Chemicals,6753
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,0
07032VCKRD67CEN,1.10E+11,VECKRIDGE CHEMICAL,60-70 CENTRAL AVE,SOUTH KEARNY,HUDSON,NJ,7032,40.720683,-74.113871,NAD83,Chemical Wholesalers,0
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,58
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,2
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,41
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,360
07032VCKRD67CEN,1.10E+11,VECKRIDGE CHEMICAL,60-70 CENTRAL AVE,SOUTH KEARNY,HUDSON,NJ,7032,40.720683,-74.113871,NAD83,Chemical Wholesalers,0
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,0
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,66
07032VCKRD67CEN,1.10E+11,VECKRIDGE CHEMICAL,60-70 CENTRAL AVE,SOUTH KEARNY,HUDSON,NJ,7032,40.720683,-74.113871,NAD83,Chemical Wholesalers,0
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,0
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,1
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,0
07032VCKRD67CEN,1.10E+11,VECKRIDGE CHEMICAL,60-70 CENTRAL AVE,SOUTH KEARNY,HUDSON,NJ,7032,40.720683,-74.113871,NAD83,Chemical Wholesalers,0
07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,40.72865,-74.12194,NAD83,Chemical Wholesalers,231
07032VCKRD67CEN,1.10E+11,VECKRIDGE CHEMICAL,60-70 CENTRAL AVE,SOUTH KEARNY,HUDSON,NJ,7032,40.720683,-74.113871,NAD83,Chemical Wholesalers,0
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,79.92
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,2
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,3
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,1
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,8.24
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,18.787
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,3.2
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,2
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,2
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,18
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,62
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,2
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,163.15
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,63.26
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,2
0711WCLNLC1196M,1.10E+11,NEWARK,1196 MCCARTER HWY,NEWARK,ESSEX,NJ,7104,40.74924,-74.16773,NAD83,Nonmetallic Mineral Product,13.4263
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,2
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,0
08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,40.571703,-74.664815,NAD83,Chemicals,100
0711WCLNLC1196M,1.10E+11,NEWARK,1196 MCCARTER HWY,NEWARK,ESSEX,NJ,7104,40.74924,-74.16773,NAD83,Nonmetallic Mineral Product,0
08876THCNNROUTE,1.10E+11,ETHICON,RT 22 W,SOMERVILLE,SOMERSET,NJ,8876,40.58837,-74.636127,NAD83,Computers and Electronic Products,0
08302WHTWV7RSEN,1.10E+11,WWF OPERATING CO LLC,70 ROSENHAYN AVE,BRIDGETON,CUMBERLAND,NJ,8302,39.44733,-75.21408,NAD83,Food,0
08302WHTWV7RSEN,1.10E+11,WWF OPERATING CO LLC,70 ROSENHAYN AVE,BRIDGETON,CUMBERLAND,NJ,8302,39.44733,-75.21408,NAD83,Food,0
08505NWLTR312RI,1.10E+11,NWL TRANSFORMERS INC -- BORDENTOWN PLANT,312 RISING SUN RD,BORDENTOWN,BURLINGTON,NJ,8505,40.121704,-74.713161,NAD83,Electrical Equipment,0
08512TWCVD32CMM,1.10E+11,ITWCOVID SECURITY GROUP,32 COMMERCE DR N SUITE #1,CRANBURY,MIDDLESEX,NJ,8512,40.34439,-74.48725,NAD83,Paper,597.7
08505NWLTR312RI,1.10E+11,NWL TRANSFORMERS INC -- BORDENTOWN PLANT,312 RISING SUN RD,BORDENTOWN,BURLINGTON,NJ,8505,40.121704,-74.713161,NAD83,Electrical Equipment,0.2
08512TWCVD32CMM,1.10E+11,ITWCOVID SECURITY GROUP,32 COMMERCE DR N SUITE #1,CRANBURY,MIDDLESEX,NJ,8512,40.34439,-74.48725,NAD83,Paper,675.5
07105FDRLB9BACK,1.10E+11,FEDERAL BRONZE CASTING INDUSTRY INC,9 BACKUS ST,NEWARK,ESSEX,NJ,7105,40.7195,-74.15554,NAD83,Primary Metals,239
07002BYNNN141HD,1.10E+11,BAYONNE ENERGY CENTER,401 HOOK RD,BAYONNE,HUDSON,NJ,7002,40.663848,-74.106759,NAD83,Electric Utilities,23862
08502LHNFNROUTE,1.10E+11,RB MANUFACTURING LLC,799 RT 206 & HILLSBOROUGH RD,HILLSBOROUGH,SOMERSET,NJ,8844,40.483056,-74.651944,NAD83,Chemicals,52
07069FNWDSNEWPR,1.10E+11,FANWOOD CRUSHED STONE,NEW PROVIDENCE RD,WATCHUNG,UNION,NJ,7069,40.65728,-74.404047,NAD83,Petroleum,0
08502LHNFNROUTE,1.10E+11,RB MANUFACTURING LLC,799 RT 206 & HILLSBOROUGH RD,HILLSBOROUGH,SOMERSET,NJ,8844,40.483056,-74.651944,NAD83,Chemicals,129.2
07069FNWDSNEWPR,1.10E+11,FANWOOD CRUSHED STONE,NEW PROVIDENCE RD,WATCHUNG,UNION,NJ,7069,40.65728,-74.404047,NAD83,Petroleum,1.59
0793WCPNTC7VREE,1.10E+11,MIRION TECHNOLOGIES (CAPINTEC) INC.,7 VREELAND RD,FLORHAM PARK,MORRIS,NJ,7932,40.79163,-74.37091,NAD83,Computers and Electronic Products,0
